0.21
0.2
0.23
0.21
0.21
0.21
0.28
0.21
0.21
0.2
0.2
0.2
0.21
0.21
0.21
0.21
0.24
0.27
0.41
0.23
0.3
0.29
0.23
0.28
0.24
0.29
0.29
0.22
0.21
0.21
0.2
0.2
0.21
0.21
0.21
0.21
0.28
0.3
0.23
0.22
0.27
0.2
0.2
0.21
0.2
0.21
0.31
0.22
0.21
0.27
0.2
0.21
0.21
0.2
0.21
0.22
0.3
0.32
0.27
0.25
0.29
0.28
0.23
0.28
0.2
0.21
0.2
0.21
0.21
0.2
0.23
0.21
0.28
0.21
0.23
0.21
0.29
0.22
0.27
0.21
0.23
0.2
0.2
0.2
0.21
0.2
0.28
0.2
0.21
0.21
0.2
0.21
0.21
0.2
0.21
0.21
0.23
0.21
0.28
0.21
0.28
0.3
0.24
0.27
0.21
0.23
0.28
0.2
0.21
0.21
0.25
0.26
0.23
0.3
0.21
0.2
0.22
0.3
0.22
0.3
0.29
0.23
0.31
0.29
0.22
0.31
0.28
0.21
0.21
0.22
0.21
0.31
0.21
0.28
0.23
0.3
0.29
0.21
0.21
0.2
0.21
0.21
0.21
0.21
0.2
0.21
0.2
0.22
0.21
0.2
0.2
0.21
0.21
0.2
0.2
0.21
0.2
0.22
0.31
0.38
0.21
0.21
0.21
0.3
0.2
0.21
0.21
0.2
0.23
0.29
0.23
0.21
0.27
0.2
0.23
0.21
0.2
0.21
0.3
0.21
0.21
0.2
0.28
0.24
0.27
0.21
0.23
0.27
0.31
0.23
0.3
0.3
0.29
0.2
0.2
0.2
0.21
0.2
0.21
0.21
0.26
0.2
0.21
0.2
0.2
0.2
0.2
0.21
0.21
0.21
0.2
0.2
0.21
0.21
0.2
0.21
0.21
0.3
0.21
0.2
0.21
0.2
0.21
0.21
0.2
0.21
0.2
0.2
0.21
0.21
0.21
0.2
0.2
0.21
0.2
0.21
0.2
0.21
0.2
0.2
0.21
0.21
0.2
0.21
0.2
0.21
0.2
0.21
0.2
0.21
0.21
0.31
0.31
0.21
0.21
0.2
0.21
0.2
0.2
0.2
0.21
0.3
0.2
0.21
0.2
0.22
0.29
0.2
0.2
0.21
0.21
0.2
0.21
0.2
0.21
0.2
0.21
0.21
0.2
0.21
0.21
0.2
0.2
0.21
0.3
0.2
0.21
0.21
0.31
0.2
0.21
0.2
0.21
0.2
0.21
0.21
0.21
0.21
0.2
0.21
0.2828233242034912
0.1989140510559082
0.2081601619720459
0.20017337799072266
0.20592331886291504
0.20367741584777832
0.20712685585021973
0.20791029930114746
0.33567023277282715
0.3762247562408447
0.20511269569396973
0.20664000511169434
0.2020730972290039
0.20608901977539062
0.2030794620513916
0.20665192604064941
0.20436882972717285
0.20543789863586426
0.21167421340942383
0.3037106990814209
0.33629322052001953
0.2741272449493408
0.2051219940185547
0.20412015914916992
0.20508098602294922
0.20461273193359375
0.20592403411865234
0.20511221885681152
0.20410490036010742
0.20510101318359375
0.20911121368408203
0.30664777755737305
0.40524959564208984
0.31265974044799805
0.21414709091186523
0.2966737747192383
0.2030963897705078
0.20409011840820312
0.2041025161743164
0.2050936222076416
0.20510005950927734
0.20409631729125977
0.20710277557373047
0.30469489097595215
0.3071713447570801
0.24173474311828613
0.37320995330810547
0.20809459686279297
0.20108723640441895
0.20508217811584473
0.2080976963043213
0.3036692142486572
0.20608925819396973
0.20509743690490723
0.2041013240814209
0.26365208625793457
0.25048351287841797
0.22556376457214355
0.2986624240875244
0.3261566162109375
0.5198249816894531
0.8710014820098877
0.42223596572875977
0.20611095428466797
0.302640438079834
0.22875523567199707
0.2833280563354492
0.2058262825012207
0.20626616477966309
0.20213055610656738
0.20508813858032227
0.20505714416503906
0.20502114295959473
0.20513319969177246
0.20409011840820312
0.20510578155517578
0.24333763122558594
0.37717223167419434
0.30965256690979004
0.20011305809020996
0.31064772605895996
0.2992277145385742
0.256134033203125
0.361173152923584
0.30463242530822754
0.3071560859680176
0.21011042594909668
0.3026466369628906
0.21009159088134766
0.3046579360961914
0.3081817626953125
0.42023611068725586
0.29366374015808105
0.4112515449523926
0.34369897842407227
0.8455841541290283
0.6563940048217773
0.3166682720184326
0.29466867446899414
0.20514559745788574
