0.2
0.14
0.14
0.3
0.13
0.13
0.14
0.14
0.16
0.14
0.27
0.14
0.13
0.14
0.14
0.14
0.14
0.14
0.18
0.19
0.16
0.13
0.14
0.16
0.28
0.15
0.14
0.14
0.15
0.14
0.14
0.13
0.14
0.14
0.13
0.14
